Date,Temperature_Celsius(℃),Relative_Humidity(%),DPT(℃),VPD(kPa),Abs Humidity(g/m³)
"Jul 17, 2025 16:03",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:04",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:05",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:06",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:07",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:08",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:09",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:10",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:11",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:12",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:13",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:14",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:15",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:16",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:17",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:18",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:19",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:20",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:21",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:22",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:23",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:24",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:25",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:26",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:27",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:28",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:29",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:30",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:31",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:32",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:33",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:34",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:35",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:36",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:37",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:38",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:39",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:40",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:41",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:42",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:43",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:44",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:45",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:46",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:47",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:48",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:49",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:50",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:51",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:52",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:53",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:54",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:55",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:56",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:57",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:58",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 16:59",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:00",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:01",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:02",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:03",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:04",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:05",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:06",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:07",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:08",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:09",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:10",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:11",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:12",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:13",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:14",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:15",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:16",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:17",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:18",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:19",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:20",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:21",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:22",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:23",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:24",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:25",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:26",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:27",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:28",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:29",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:30",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:31",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:32",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:33",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:34",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:35",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:36",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:37",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:38",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:39",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:40",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:41",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:42",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:43",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:44",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:45",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:46",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:47",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:48",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:49",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:50",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:51",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:52",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:53",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:54",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:55",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:56",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:57",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:58",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 17:59",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:00",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:01",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:02",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:03",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:04",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:05",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:06",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:07",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:08",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:09",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:10",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:11",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:12",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:13",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:14",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:15",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:16",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:17",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:18",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:19",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:20",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:21",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:22",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:23",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:24",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:25",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:26",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:27",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:28",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:29",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:30",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:31",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:32",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:33",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:34",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:35",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:36",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:37",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:38",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:39",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:40",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:41",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:42",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:43",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:44",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:45",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:46",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:47",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:48",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:49",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:50",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:51",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:52",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:53",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:54",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:55",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:56",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:57",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:58",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 18:59",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:00",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:01",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:02",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:03",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:04",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:05",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:06",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:07",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:08",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:09",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:10",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:11",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:12",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:13",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:14",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:15",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:16",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:17",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:18",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:19",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:20",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:21",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:22",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:23",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:24",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:25",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:26",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:27",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:28",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:29",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:30",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:31",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:32",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:33",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:34",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:35",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:36",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:37",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:38",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:39",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:40",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:41",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:42",17.2,39,3.1,1.20,5.71
"Jul 17, 2025 19:43",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:44",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:45",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:46",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:47",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:48",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:49",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:50",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:51",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:52",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:53",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:54",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:55",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:56",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:57",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:58",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 19:59",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:00",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:01",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:02",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:03",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:04",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:05",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:06",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:07",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:08",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:09",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:10",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:11",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:12",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:13",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:14",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:15",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:16",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:17",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:18",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:19",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:20",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:21",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:22",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:23",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:24",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:25",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:26",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:27",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:28",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:29",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:30",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:31",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:32",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:33",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:34",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:35",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:36",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:37",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:38",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:39",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:40",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:41",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:42",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 20:43",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:44",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:45",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:46",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:47",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:48",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:49",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:50",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:51",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:52",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:53",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:54",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:55",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:56",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:57",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:58",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 20:59",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:00",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:01",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:02",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:03",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:04",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:05",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:06",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:07",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:08",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:09",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:10",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:11",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:12",17.3,40,3.6,1.18,5.89
"Jul 17, 2025 21:13",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:14",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:15",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:16",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:17",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:18",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:19",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:20",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:21",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:22",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:23",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:24",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:25",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:26",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:27",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:28",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:29",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:30",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:31",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:32",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:33",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:34",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:35",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:36",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:37",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:38",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:39",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:40",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:41",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:42",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:43",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:44",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:45",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:46",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:47",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:48",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:49",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:50",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:51",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:52",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:53",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:54",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:55",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:56",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:57",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:58",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 21:59",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:00",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:01",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:02",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:03",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:04",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:05",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:06",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:07",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:08",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:09",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:10",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:11",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:12",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:13",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:14",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:15",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:16",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:17",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:18",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:19",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:20",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:21",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:22",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:23",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:24",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:25",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:26",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:27",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:28",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:29",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:30",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:31",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:32",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:33",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:34",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:35",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:36",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:37",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:38",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:39",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:40",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:41",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:42",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:43",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:44",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:45",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:46",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:47",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:48",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:49",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:50",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:51",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:52",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:53",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:54",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:55",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:56",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:57",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:58",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 22:59",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 23:00",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 23:01",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 23:02",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 23:03",17.2,40,3.5,1.18,5.86
"Jul 17, 2025 23:04",17.2,40,3.5,1.18,5.86
